ref_area.label;source.label;indicator.label;sex.label;classif1.label;time;obs_value_informal;obs_status.label;note_classif.label;note_indicator.label;note_source.label
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Agriculture;2023;94.407;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2023;71.965;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Total;2023;75.824;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Agriculture;2023;93.436;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2023;69.854;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Total;2023;79.2;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Agriculture;2023;95.753;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2023;74.445;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Total;2023;77.344;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Agriculture;2023;94.407;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Industry;2023;74.668;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Services;2023;71.224;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Total;2023;75.824;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Agriculture;2023;93.436;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Industry;2023;73.233;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Services;2023;68.398;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Total;2023;79.2;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Agriculture;2023;95.753;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Industry;2023;79.115;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Services;2023;73.843;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Total;2023;77.344;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Agriculture;2023;94.407;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Manufacturing;2023;70.706;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Construction;2023;83.154;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply";2023;60.7;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2023;75.355;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2023;61.395;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Total;2023;75.824;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Agriculture;2023;93.436;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Manufacturing;2023;63.568;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Construction;2023;84.29;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply";2023;57.116;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2023;72.074;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2023;57.626;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Total;2023;79.2;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Agriculture;2023;95.753;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Manufacturing;2023;81.093;;;;Repository: ILO-STATISTICS - Micro data processing
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Construction;2023;58.569;;;;Repository: ILO-STATISTICS - Micro data processing
